	environment	phylum	abundance
646	adenoma	Bacteroidetes	16.643724124797483
647	adenoma	Actinobacteria	2.2912585756056365
648	cancer	Proteobacteria	3.240492927468154
649	cancer	Firmicutes	60.62435423230429
650	cancer	Actinobacteria	16.95240324185503
651	cancer	Bacteroidetes	18.628558277261014
652	control	Proteobacteria	3.012213177472497
653	control	Firmicutes	73.27644290571762
654	control	Actinobacteria	5.109408200664575
655	control	Bacteroidetes	17.49537885808389
656	control	Proteobacteria	1.6399260231215007
657	control	Firmicutes	70.97892514740487
658	control	Actinobacteria	6.770607655954282
659	control	Bacteroidetes	19.042722113706496
660	control	Proteobacteria	2.991058898325618
661	control	Firmicutes	73.67532618099291
662	control	Bacteroidetes	12.32337947185231
663	control	Actinobacteria	9.084298603756096
664	adenoma	Proteobacteria	0.5642584049754962
665	adenoma	Firmicutes	84.95462097627308
666	adenoma	Bacteroidetes	2.530286407953385
667	adenoma	Actinobacteria	1.3917055618233165
668	control	Firmicutes	67.4883901719215
669	control	Bacteroidetes	27.921166367738486
670	control	Proteobacteria	1.8411613587995355
671	control	Actinobacteria	0.9798102883839132
672	cancer	Proteobacteria	2.8087208068650233
673	cancer	Firmicutes	58.03700436174793
674	cancer	Actinobacteria	3.6859412079076765
675	cancer	Bacteroidetes	34.18662286319154
676	cancer	Proteobacteria	1.4971256539974518
677	cancer	Actinobacteria	6.571465824910221
678	cancer	Firmicutes	78.43574816690948
679	cancer	Bacteroidetes	12.832885658340507
680	cancer	Proteobacteria	7.884186613634533
681	cancer	Actinobacteria	3.717611705566546
682	cancer	Firmicutes	72.12356183563664
683	cancer	Bacteroidetes	12.67213499324831
684	adenoma	Proteobacteria	0.6333586379948652
685	adenoma	Firmicutes	70.6964234434964
686	adenoma	Actinobacteria	15.829598310791784
687	adenoma	Bacteroidetes	11.053321310474
688	cancer	Proteobacteria	1.2808569287677734
689	cancer	Firmicutes	75.81017974716818
690	cancer	Actinobacteria	2.165678051908618
691	cancer	Bacteroidetes	16.07874992466365
692	control	Proteobacteria	1.6948587746036863
693	control	Firmicutes	78.29482364303088
694	control	Bacteroidetes	13.223824723585897
695	control	Actinobacteria	5.821258769550749
696	cancer	Proteobacteria	3.311441942279087
697	cancer	Firmicutes	73.66902456219194
698	cancer	Actinobacteria	5.371526982135332
699	cancer	Bacteroidetes	14.409076826821659
700	cancer	Proteobacteria	1.444850326503485
701	cancer	Firmicutes	70.44031070549475
702	cancer	Actinobacteria	3.8408196115689295
703	cancer	Bacteroidetes	22.590365859606045
704	cancer	Proteobacteria	0.4847407680778443
705	cancer	Firmicutes	75.9788525371567
706	cancer	Actinobacteria	5.068018959790819
707	cancer	Bacteroidetes	12.613197089024867
708	control	Proteobacteria	0.4853126167818914
709	control	Firmicutes	86.63771166232888
710	control	Bacteroidetes	5.155633894157158
711	control	Actinobacteria	4.938212181826406
712	adenoma	Proteobacteria	1.0274230097051593
713	adenoma	Firmicutes	84.95423163972985
714	adenoma	Bacteroidetes	10.341152394256232
715	adenoma	Actinobacteria	0.3066909086497981
716	control	Proteobacteria	1.4136628054950429
717	control	Firmicutes	83.82703688151598
718	control	Actinobacteria	5.825853122279896
719	control	Bacteroidetes	8.93344719070908
720	cancer	Proteobacteria	9.562809354584264
721	cancer	Firmicutes	57.708815773814756
722	cancer	Bacteroidetes	28.119685232335495
723	cancer	Actinobacteria	3.366075126890717
724	control	Proteobacteria	2.3552888660940225
725	control	Firmicutes	83.28975209800542
726	control	Actinobacteria	4.362594485065395
727	control	Bacteroidetes	9.591719862774848
728	cancer	Proteobacteria	3.272893102048924
729	cancer	Firmicutes	58.84552415464982
730	cancer	Actinobacteria	1.297454306675502
731	cancer	Bacteroidetes	25.57028138679442
732	adenoma	Proteobacteria	2.9153021075978662
733	adenoma	Firmicutes	56.87929958480539
734	adenoma	Actinobacteria	7.821646116441261
735	adenoma	Bacteroidetes	24.778557286971576
736	control	Proteobacteria	1.2611120635280586
737	control	Firmicutes	72.52476354249356
738	control	Bacteroidetes	20.25501774202756
739	control	Actinobacteria	4.733547099699263
740	control	Proteobacteria	0.9273561452553425
741	control	Firmicutes	57.87839440311684
742	control	Actinobacteria	8.657231807551119
743	control	Bacteroidetes	16.273283596056796
744	cancer	Proteobacteria	2.2689162399430156
745	cancer	Firmicutes	73.2758122496704
746	cancer	Bacteroidetes	15.308538251387954
747	cancer	Actinobacteria	4.101278673106325
748	control	Firmicutes	80.54047522233391
749	control	Actinobacteria	9.183186033679714
750	control	Bacteroidetes	8.68840071981659
751	control	Proteobacteria	1.0581779581037263
752	cancer	Proteobacteria	1.9538710623824813
753	cancer	Actinobacteria	5.966624620611052
754	cancer	Firmicutes	77.55538612831721
755	cancer	Bacteroidetes	13.434753755243644
756	control	Proteobacteria	0.5972422992719802
757	control	Actinobacteria	19.49574571573707
758	control	Firmicutes	68.03140753763573
759	control	Bacteroidetes	11.488852524269157
760	cancer	Proteobacteria	4.39217527043678
761	cancer	Firmicutes	73.01048383956454
762	cancer	Bacteroidetes	14.581018904751936
763	cancer	Actinobacteria	6.298457326638516
764	adenoma	Proteobacteria	8.118987286229652
765	adenoma	Firmicutes	53.12235981922511
766	adenoma	Actinobacteria	5.282722837598844
767	adenoma	Bacteroidetes	30.197786194872084
768	control	Proteobacteria	0.25749667100414847
769	control	Firmicutes	88.03468263115677
770	control	Bacteroidetes	5.192888647455007
771	control	Actinobacteria	0.37133456190540964
772	cancer	Proteobacteria	3.4385943434325683
773	cancer	Firmicutes	75.50396874723766
774	cancer	Actinobacteria	6.78275145943093
775	cancer	Bacteroidetes	12.385269140761782
776	control	Proteobacteria	1.2337828205188406
777	control	Firmicutes	74.677471763386
778	control	Actinobacteria	9.781371114929254
779	control	Bacteroidetes	12.804797000048799
780	cancer	Proteobacteria	0.7854443604428
781	cancer	Firmicutes	52.070641060115506
782	cancer	Bacteroidetes	38.818859031199025
783	cancer	Actinobacteria	4.481621997380096
784	cancer	Firmicutes	75.03212395468259
785	cancer	Actinobacteria	6.621156891902085
786	cancer	Bacteroidetes	13.429007890927524
787	cancer	Proteobacteria	0.5822371656186632
788	control	Proteobacteria	3.0368583827750877
789	control	Firmicutes	77.8918173836765
790	control	Actinobacteria	7.459123184743274
791	control	Bacteroidetes	5.069935054616617
792	adenoma	Proteobacteria	2.213177789778533
793	adenoma	Firmicutes	75.62149088642181
794	adenoma	Actinobacteria	6.084750034532814
795	adenoma	Bacteroidetes	15.00507974832993
796	cancer	Firmicutes	69.01415751648149
797	cancer	Bacteroidetes	14.409180234590108
798	cancer	Actinobacteria	12.980329347033203
799	cancer	Proteobacteria	1.5245398509873433
800	cancer	Proteobacteria	0.2832771727489745
801	cancer	Firmicutes	30.880428166819268
802	cancer	Bacteroidetes	53.06012751775378
803	cancer	Actinobacteria	0.5117504364132686
804	cancer	Proteobacteria	2.3740117156325864
805	cancer	Firmicutes	71.45254048544231
806	cancer	Actinobacteria	2.141360560979882
807	cancer	Bacteroidetes	17.038475235321894
808	cancer	Firmicutes	43.17820638971924
809	cancer	Bacteroidetes	43.97525771706942
810	cancer	Actinobacteria	9.303993600026727
811	cancer	Proteobacteria	2.8844374559372157
812	cancer	Proteobacteria	1.1857921331586159
813	cancer	Firmicutes	79.0558273655948
814	cancer	Actinobacteria	6.259130964680397
815	cancer	Bacteroidetes	10.50500464093083
816	control	Firmicutes	81.6779640542133
817	control	Bacteroidetes	6.386394802829877
818	control	Actinobacteria	7.873801912231239
819	control	Proteobacteria	3.1844196097094377
820	control	Proteobacteria	7.144423180214879
821	control	Firmicutes	75.02383952006699
822	control	Actinobacteria	4.097997495575754
823	control	Bacteroidetes	11.552600255209514
824	cancer	Proteobacteria	3.481931226292527
825	cancer	Firmicutes	61.33754110470835
826	cancer	Bacteroidetes	30.100843525091182
827	cancer	Actinobacteria	4.742613096817112
828	control	Proteobacteria	1.5015006419271038
829	control	Firmicutes	82.70485139726058
830	control	Actinobacteria	2.978607141626015
831	control	Bacteroidetes	11.935294369219578
832	cancer	Proteobacteria	1.4505039048776438
833	cancer	Firmicutes	77.05092020461517
834	cancer	Bacteroidetes	9.120490116448567
835	cancer	Actinobacteria	7.860012722751863
836	cancer	Proteobacteria	2.8533657238837598
837	cancer	Firmicutes	76.26878062715417
838	cancer	Actinobacteria	5.886522520579155
839	cancer	Bacteroidetes	13.52863326984254
840	control	Firmicutes	45.152169120900375
841	control	Proteobacteria	3.3502728382747984
842	control	Actinobacteria	8.122208272284738
843	control	Bacteroidetes	37.54359383022004
844	adenoma	Proteobacteria	6.656419735590583
845	adenoma	Actinobacteria	1.6363885978869432
846	adenoma	Firmicutes	68.07453605315895
847	adenoma	Bacteroidetes	15.217078283615063
848	cancer	Proteobacteria	6.306946008067007
849	cancer	Firmicutes	48.90986773355117
850	cancer	Actinobacteria	5.217708851241102
851	cancer	Bacteroidetes	28.52135839147371
852	cancer	Proteobacteria	1.6594185715302108
853	cancer	Firmicutes	82.54400952625308
854	cancer	Actinobacteria	3.42763995642774
855	cancer	Bacteroidetes	11.936179701069257
856	cancer	Proteobacteria	1.7395811769790632
857	cancer	Firmicutes	78.43545620248452
858	cancer	Bacteroidetes	13.91824873230341
859	cancer	Actinobacteria	2.74400075692694
860	cancer	Proteobacteria	5.388840704767762
861	cancer	Firmicutes	74.40073975383025
862	cancer	Bacteroidetes	11.343583197183062
863	cancer	Actinobacteria	5.4838622490361155
864	cancer	Proteobacteria	1.3249291163097165
865	cancer	Firmicutes	71.71334293221511
866	cancer	Actinobacteria	6.2338132274995015
867	cancer	Bacteroidetes	18.242346689186046
868	adenoma	Proteobacteria	2.2941917546269233
869	adenoma	Firmicutes	67.35006260345997
870	adenoma	Actinobacteria	12.144714064335743
871	adenoma	Bacteroidetes	16.4382636635407
872	control	Proteobacteria	2.1187707386449413
873	control	Firmicutes	77.24049968218031
874	control	Bacteroidetes	17.010964969522274
875	control	Actinobacteria	0.5144521552779143
876	cancer	Proteobacteria	1.3890198263328797
877	cancer	Firmicutes	80.45559604914662
878	cancer	Actinobacteria	3.88284691441078
879	cancer	Bacteroidetes	11.209218899215472
880	control	Firmicutes	81.7592512516328
881	control	Actinobacteria	7.159273745342655
882	control	Bacteroidetes	9.372926433032328
883	control	Proteobacteria	0.9318108645866694
884	control	Proteobacteria	3.9708781289924855
885	control	Firmicutes	70.91660530834035
886	control	Actinobacteria	8.108501210370534
887	control	Bacteroidetes	14.27754913869348
888	cancer	Proteobacteria	2.6096504152069753
889	cancer	Firmicutes	59.62599495333723
890	cancer	Actinobacteria	3.1428995380965588
891	cancer	Bacteroidetes	34.37363371218708
892	control	Firmicutes	88.01886922544709
893	control	Actinobacteria	0.9159978576254746
894	control	Bacteroidetes	8.967589201812475
895	control	Proteobacteria	0.4238156631870815
896	cancer	Firmicutes	76.93001169132636
897	cancer	Bacteroidetes	15.070012753700833
898	cancer	Actinobacteria	6.268275139579528
899	cancer	Proteobacteria	0.35343211687275033
900	cancer	Proteobacteria	3.4421118106353568
901	cancer	Actinobacteria	4.19832419310561
902	cancer	Firmicutes	77.6871291225036
903	cancer	Bacteroidetes	13.76990786913573
904	cancer	Proteobacteria	1.2487213310826273
905	cancer	Firmicutes	76.2962751617112
906	cancer	Actinobacteria	3.1161998760099237
907	cancer	Bacteroidetes	16.837466057364647
908	cancer	Proteobacteria	1.4217694972045092
909	cancer	Firmicutes	47.91669860484169
910	cancer	Actinobacteria	1.6223489462004064
911	cancer	Bacteroidetes	48.83283447342613
912	cancer	Proteobacteria	3.0619233638822623
913	cancer	Firmicutes	51.129724595877114
914	cancer	Bacteroidetes	38.48142293436672
915	cancer	Actinobacteria	2.602569453487363
916	cancer	Proteobacteria	0.8834018369301148
917	cancer	Firmicutes	77.99314804906629
918	cancer	Bacteroidetes	9.572632192611122
919	cancer	Actinobacteria	5.085793146546542
920	cancer	Proteobacteria	2.3442565235785353
921	cancer	Firmicutes	76.51151338484051
922	cancer	Actinobacteria	3.9965169440434116
923	cancer	Bacteroidetes	14.87401403911581
924	adenoma	Proteobacteria	1.039439398310987
925	adenoma	Firmicutes	60.284738157789086
926	adenoma	Bacteroidetes	31.135606851497815
927	adenoma	Actinobacteria	6.8520107249164255
928	cancer	Firmicutes	77.08788502416908
929	cancer	Proteobacteria	0.5141254648515728
930	cancer	Bacteroidetes	2.90674867122788
931	cancer	Actinobacteria	17.658909477264416
932	control	Proteobacteria	0.7511931320315476
933	control	Firmicutes	77.27673045097106
934	control	Actinobacteria	7.670030314926467
935	control	Bacteroidetes	14.073229098073044
936	control	Proteobacteria	2.181428497632345
937	control	Firmicutes	74.98460039846505
938	control	Actinobacteria	1.066898318897572
939	control	Bacteroidetes	18.224786077628995
940	cancer	Proteobacteria	1.2687223172307422
941	cancer	Firmicutes	42.50821445876416
942	cancer	Actinobacteria	1.5476242620367926
943	cancer	Bacteroidetes	54.5618805400075
944	cancer	Proteobacteria	3.994120815870396
945	cancer	Firmicutes	63.069705481747576
946	cancer	Bacteroidetes	16.094982916280298
947	cancer	Actinobacteria	16.143311388409927
948	control	Proteobacteria	0.5341838286513778
949	control	Firmicutes	82.95074722676955
950	control	Actinobacteria	2.2811584750244767
951	control	Bacteroidetes	13.814876256808503
952	control	Firmicutes	84.2501764067927
953	control	Bacteroidetes	9.084119990532495
954	control	Actinobacteria	4.360617688643469
955	control	Proteobacteria	0.7423214196001973
956	cancer	Proteobacteria	3.8505537215094874
957	cancer	Firmicutes	79.36381515434475
958	cancer	Actinobacteria	1.579584896354432
959	cancer	Bacteroidetes	10.322526431489072
960	control	Proteobacteria	23.768045288213667
961	control	Firmicutes	52.36715838958828
962	control	Bacteroidetes	19.26956059096733
963	control	Actinobacteria	3.2818907386296106
964	cancer	Proteobacteria	4.656894238807404
965	cancer	Actinobacteria	6.991712646605606
966	cancer	Firmicutes	68.90904880547282
967	cancer	Bacteroidetes	11.62062145201576
968	cancer	Proteobacteria	0.5504402857232163
969	cancer	Firmicutes	79.99325958017994
970	cancer	Actinobacteria	7.731652704099654
971	cancer	Bacteroidetes	10.688384583575557
972	control	Proteobacteria	1.2806239810644386
973	control	Firmicutes	73.24345498378474
974	control	Actinobacteria	4.336077801113715
975	control	Bacteroidetes	20.09847152870895
976	control	Proteobacteria	1.6162252360671814
977	control	Firmicutes	79.37867331423877
978	control	Actinobacteria	3.6027422617129314
979	control	Bacteroidetes	13.922513516810604
980	cancer	Proteobacteria	1.539521753016638
981	cancer	Firmicutes	86.82724769495904
982	cancer	Bacteroidetes	9.927852207930545
983	cancer	Actinobacteria	1.456141136092798
984	adenoma	Proteobacteria	3.3527233865307045
985	adenoma	Firmicutes	60.46051784376303
986	adenoma	Bacteroidetes	24.652393889189014
987	adenoma	Actinobacteria	11.078135579432228
988	cancer	Proteobacteria	2.303317726328644
989	cancer	Firmicutes	78.28203835658249
990	cancer	Bacteroidetes	11.957992897617153
991	cancer	Actinobacteria	4.959161599958744
992	control	Proteobacteria	1.7546541250121048
993	control	Firmicutes	76.31259144888382
994	control	Actinobacteria	12.155654372706385
995	control	Bacteroidetes	9.188797534709165
996	cancer	Proteobacteria	3.8810625792908713
997	cancer	Firmicutes	71.52516766612351
998	cancer	Actinobacteria	9.67445985007704
999	cancer	Bacteroidetes	14.157690896220956
1000	adenoma	Proteobacteria	0.8763007252593232
1001	adenoma	Firmicutes	76.52261820116016
1002	adenoma	Bacteroidetes	20.1962151616282
1003	adenoma	Actinobacteria	2.2426535099651623
1004	cancer	Proteobacteria	5.396560424665213
1005	cancer	Firmicutes	40.104278822320175
1006	cancer	Actinobacteria	1.5173220911680054
1007	cancer	Bacteroidetes	44.73336585598624
1008	cancer	Firmicutes	60.27334171128358
1009	cancer	Bacteroidetes	26.67968059936917
1010	cancer	Actinobacteria	9.488481868754569
1011	cancer	Proteobacteria	2.399573865433041
1012	control	Proteobacteria	2.717290842127059
1013	control	Firmicutes	75.29508665970783
1014	control	Actinobacteria	11.28514598594198
1015	control	Bacteroidetes	7.820686578372918
1016	control	Proteobacteria	2.0541207348403434
1017	control	Firmicutes	80.19112531559723
1018	control	Bacteroidetes	9.60492388465756
1019	control	Actinobacteria	5.3500595431013585
1020	adenoma	Proteobacteria	1.4909073342564938
1021	adenoma	Firmicutes	81.76784575933846
1022	adenoma	Bacteroidetes	10.328333198608206
1023	adenoma	Actinobacteria	5.9645768822693315
1024	cancer	Firmicutes	71.89301061802382
1025	cancer	Actinobacteria	6.1474309636385245
1026	cancer	Bacteroidetes	11.735978838064069
1027	cancer	Proteobacteria	8.737750373695205
1028	cancer	Bacteroidetes	17.628542691456136
1029	cancer	Firmicutes	58.86494370885759
1030	cancer	Actinobacteria	1.773227227958486
1031	control	Proteobacteria	2.6179690377645963
1032	control	Firmicutes	78.57560084800771
